Drug A,Drug B,Cell Line Name,Score
Paclitaxel,Tretinoin,SNB-75,33.0
Streptozocin,Tretinoin,BT-549,-10.88888888888889
Vorinostat,Celecoxib,DU-145,-3.555555555555556
Romidepsin,Nilotinib,MDA-MB-468,-5.555555555555555
Romidepsin,Cladribine,SF-539,5.333333333333333
Mitotane,Tretinoin,SF-295,0.5555555555555556
Fulvestrant,Dasatinib,NCI-H322M,8.444444444444445
Sirolimus,Celecoxib,HS 578T,9.666666666666666
Romidepsin,Cladribine,A498,-1.8888888888888888
Thalidomide,Paclitaxel,RXF 393,-4.888888888888889
Everolimus,Romidepsin,SNB-75,-3.111111111111111
Vorinostat,Sirolimus,SK-MEL-28,-21.0
Vorinostat,Sirolimus,KM12,-4.222222222222222
Fulvestrant,Tretinoin,EKVX,3.333333333333333
Sirolimus,Mitotane,HS 578T,2.4444444444444446
Nilotinib,Tretinoin,OVCAR-3,-13.88888888888889
Mitotane,Docetaxel,SK-MEL-5,3.4444444444444446
Everolimus,Cladribine,NCI-H460,-2.7777777777777777
Everolimus,Docetaxel,NCI-H226,2.4444444444444446
Mitotane,Celecoxib,A549/ATCC,-3.6666666666666665
Cladribine,Celecoxib,HOP-62,4.666666666666667
Nilotinib,Tretinoin,SK-OV-3,-7.888888888888889
Romidepsin,Sirolimus,MOLT-4,-6.222222222222222
Dasatinib,Celecoxib,K-562,46.333333333333336
Streptozocin,Paclitaxel,UACC-62,-5.555555555555555
Paclitaxel,Nilotinib,UACC-257,0.3333333333333333
Megestrol acetate,Gefitinib,SK-MEL-2,-9.444444444444445
Thalidomide,Tretinoin,UACC-257,-0.6666666666666666
Docetaxel,Sirolimus,DU-145,3.6666666666666665
Paclitaxel,Nilotinib,IGROV1,5.111111111111111
Fulvestrant,Sirolimus,A549/ATCC,-0.5555555555555556
Everolimus,Tretinoin,SF-539,-9.22222222222222
Nilotinib,Celecoxib,NCI-H460,-0.1111111111111111
Dasatinib,Tretinoin,T-47D,-1.8888888888888888
Fulvestrant,Dasatinib,RPMI-8226,-16.0
Docetaxel,Celecoxib,NCI-H522,15.444444444444445
Megestrol acetate,Gefitinib,KM12,-11.555555555555555
Thalidomide,Mitotane,CCRF-CEM,-3.888888888888889
Docetaxel,Fulvestrant,KM12,19.33333333333333
Paclitaxel,Sirolimus,MDA-MB-231/ATCC,-6.111111111111111
Vorinostat,Cladribine,HS 578T,3.333333333333333
Mitotane,Sirolimus,T-47D,-0.1111111111111111
Romidepsin,Sirolimus,HCC-2998,-6.333333333333333
Mitotane,Docetaxel,NCI-H460,18.11111111111111
Streptozocin,Mitotane,DU-145,3.4444444444444446
Paclitaxel,Celecoxib,LOX IMVI,6.777777777777778
Paclitaxel,Cladribine,OVCAR-5,-18.55555555555556
Streptozocin,Cladribine,HS 578T,-3.2222222222222223
Vorinostat,Paclitaxel,PC-3,-8.777777777777779
Dasatinib,Tretinoin,NCI-H460,-1.8888888888888888
Gefitinib,Lenalidomide,DU-145,-4.111111111111111
Fulvestrant,Nilotinib,M14,-4.888888888888889
Docetaxel,Sirolimus,A498,6.222222222222222
Mitotane,Cladribine,HS 578T,-2.7777777777777777
Paclitaxel,Cladribine,IGROV1,1.6666666666666667
Tretinoin,Cladribine,NCI-H23,0.2222222222222222
Dasatinib,Vorinostat,UACC-62,1.4444444444444444
Romidepsin,Nilotinib,LOX IMVI,-9.666666666666666
Dasatinib,Cladribine,TK-10,-1.3333333333333333
Streptozocin,Paclitaxel,BT-549,19.33333333333333
Mitotane,Dasatinib,EKVX,-7.666666666666667
Megestrol acetate,Gefitinib,U251,3.4444444444444446
Fulvestrant,Nilotinib,A498,-2.555555555555556
Cladribine,Celecoxib,COLO 205,-4.222222222222222
Mitotane,Cladribine,TK-10,-2.7777777777777777
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445
Mitotane,Docetaxel,HCC-2998,17.22222222222222
Paclitaxel,Nilotinib,UACC-62,20.77777777777778
Romidepsin,Docetaxel,LOX IMVI,-1.0
Mitotane,Everolimus,NCI-H23,0.6666666666666666
Sirolimus,Cladribine,SF-539,1.2222222222222223
Thalidomide,Paclitaxel,SW-620,-1.7777777777777777
Megestrol acetate,Gefitinib,HCT-15,-0.3333333333333333
Sirolimus,Cladribine,HOP-92,-6.888888888888889
Sirolimus,Mitotane,NCI-H23,3.4444444444444446
Vorinostat,Docetaxel,SW-620,-3.111111111111111
Mitotane,Dasatinib,RPMI-8226,-19.88888888888889
Fulvestrant,Everolimus,SK-MEL-28,19.55555555555556
Sirolimus,Cladribine,U251,-9.22222222222222
Megestrol acetate,Gefitinib,HOP-92,-26.0
Romidepsin,Celecoxib,OVCAR-8,-1.0
Fulvestrant,Tretinoin,HCC-2998,-3.4444444444444446
Thalidomide,Docetaxel,TK-10,1.3333333333333333
Thalidomide,Cladribine,HT29,-1.3333333333333333
Dasatinib,Cladribine,OVCAR-3,-6.444444444444445
Everolimus,Romidepsin,SW-620,0.2222222222222222
Romidepsin,Docetaxel,OVCAR-8,-0.6666666666666666
Docetaxel,Cladribine,IGROV1,0.2222222222222222
Romidepsin,Cladribine,NCI-H522,-2.111111111111111
Mitotane,Tretinoin,UO-31,2.7777777777777777
Vorinostat,Docetaxel,UACC-257,0.6666666666666666
Mitotane,Dasatinib,SF-268,-6.111111111111111
Romidepsin,Celecoxib,K-562,-2.6666666666666665
Streptozocin,Sirolimus,SF-295,-2.6666666666666665
Romidepsin,Nilotinib,NCI-H522,-8.666666666666666
Tretinoin,Cladribine,U251,2.888888888888889
Thalidomide,Sirolimus,SF-268,-2.4444444444444446
Mitotane,Tretinoin,HT29,4.888888888888889
Dasatinib,Celecoxib,LOX IMVI,-1.3333333333333333
Fulvestrant,Romidepsin,HCT-116,-0.2222222222222222
Fulvestrant,Cladribine,UO-31,-1.6666666666666667
Streptozocin,Docetaxel,NCI-H23,-10.11111111111111
Fulvestrant,Vorinostat,SK-OV-3,-9.22222222222222
Mitotane,Sirolimus,SF-268,-1.1111111111111112
Romidepsin,Nilotinib,PC-3,-8.333333333333334
Megestrol acetate,Gefitinib,COLO 205,2.7777777777777777
Thalidomide,Mitotane,MDA-MB-231/ATCC,-0.4444444444444444
Fulvestrant,Paclitaxel,OVCAR-4,-5.111111111111111
Nilotinib,Tretinoin,PC-3,-6.888888888888889
Mitotane,Dasatinib,OVCAR-8,0.2222222222222222
Tretinoin,Cladribine,HCC-2998,-2.7777777777777777
Docetaxel,Sirolimus,OVCAR-8,6.777777777777778
Streptozocin,Tretinoin,HS 578T,0.2222222222222222
Nilotinib,Mitotane,UO-31,-2.2222222222222223
Vorinostat,Tretinoin,K-562,3.111111111111111
Vorinostat,Tretinoin,KM12,-9.555555555555555
Docetaxel,Celecoxib,HCC-2998,19.55555555555556
Vorinostat,Nilotinib,HS 578T,-1.0
Mitotane,Nilotinib,A549/ATCC,-3.0
Sirolimus,Tretinoin,TK-10,5.888888888888889
Tretinoin,Celecoxib,KM12,4.111111111111111
Paclitaxel,Celecoxib,OVCAR-3,26.11111111111111
Vorinostat,Docetaxel,NCI-H460,-2.2222222222222223
Fulvestrant,Vorinostat,SF-268,-1.2222222222222223
Romidepsin,Cladribine,OVCAR-8,11.22222222222222
Streptozocin,Mitotane,NCI-H522,-2.6666666666666665
Dasatinib,Tretinoin,SF-268,-2.2222222222222223
Fulvestrant,Nilotinib,UO-31,-2.888888888888889
Everolimus,Vorinostat,HCC-2998,-2.333333333333333
Docetaxel,Cladribine,OVCAR-4,-4.222222222222222
Everolimus,Vorinostat,HCT-15,-3.6666666666666665
Fulvestrant,Vorinostat,K-562,0.1111111111111111
Everolimus,Dasatinib,PC-3,-1.4444444444444444
Fulvestrant,Paclitaxel,SW-620,-5.888888888888889
Tretinoin,Celecoxib,UO-31,-4.444444444444445
Dasatinib,Celecoxib,SF-539,-1.4444444444444444
Paclitaxel,Tretinoin,OVCAR-5,7.888888888888889
Fulvestrant,Everolimus,NCI-H460,7.333333333333333
Gefitinib,Lenalidomide,SW-620,6.0
Mitotane,Everolimus,SK-OV-3,-5.333333333333333
Docetaxel,Tretinoin,K-562,27.0
Romidepsin,Tretinoin,SW-620,-5.888888888888889
Dasatinib,Vorinostat,SNB-75,-1.6666666666666667
Nilotinib,Cladribine,COLO 205,-4.222222222222222
Everolimus,Vorinostat,SF-539,-4.222222222222222
Dasatinib,Paclitaxel,SF-268,-1.0
Mitotane,Everolimus,ACHN,2.111111111111111
Romidepsin,Tretinoin,SF-539,7.333333333333333
Vorinostat,Sirolimus,SN12C,-0.6666666666666666
Everolimus,Vorinostat,OVCAR-5,-0.5555555555555556
Vorinostat,Paclitaxel,SW-620,-3.7777777777777777
Romidepsin,Nilotinib,MOLT-4,-18.666666666666668
Dasatinib,Tretinoin,NCI-H522,3.6666666666666665
Mitotane,Docetaxel,RPMI-8226,41.55555555555556
Dasatinib,Romidepsin,UACC-257,-3.4444444444444446
Fulvestrant,Everolimus,TK-10,12.88888888888889
Dasatinib,Vorinostat,HT29,-1.8888888888888888
Paclitaxel,Cladribine,NCI-H460,-3.2222222222222223
Sirolimus,Celecoxib,COLO 205,-1.8888888888888888
Docetaxel,Celecoxib,SN12C,7.777777777777778
Streptozocin,Sirolimus,CAKI-1,-3.0
Sirolimus,Cladribine,NCI-H522,-7.666666666666667
Thalidomide,Cladribine,HCC-2998,-8.222222222222221
Fulvestrant,Dasatinib,BT-549,-2.555555555555556
Thalidomide,Sirolimus,SW-620,4.0
Vorinostat,Sirolimus,RPMI-8226,-1.0
Megestrol acetate,Gefitinib,HCC-2998,-2.7777777777777777
Docetaxel,Tretinoin,HS 578T,20.666666666666668
Docetaxel,Sirolimus,MOLT-4,8.555555555555555
Nilotinib,Mitotane,SN12C,2.2222222222222223
Nilotinib,Tretinoin,NCI-H322M,-31.55555555555556
Docetaxel,Tretinoin,KM12,13.22222222222222
Dasatinib,Tretinoin,HS 578T,3.888888888888889
Sirolimus,Celecoxib,HCT-116,-0.7777777777777778
Mitotane,Sirolimus,SK-MEL-28,-7.0
Everolimus,Docetaxel,OVCAR-3,-4.777777777777778
Cladribine,Celecoxib,U251,-5.111111111111111
Docetaxel,Paclitaxel,SW-620,-1.3333333333333333
Thalidomide,Tretinoin,HT29,-4.666666666666667
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333
Streptozocin,Mitotane,OVCAR-4,-4.222222222222222
Streptozocin,Tretinoin,OVCAR-5,-1.3333333333333333
Fulvestrant,Romidepsin,COLO 205,2.111111111111111
Thalidomide,Paclitaxel,OVCAR-8,-2.4444444444444446
Paclitaxel,Sirolimus,HCT-116,-5.111111111111111
Mitotane,Paclitaxel,BT-549,-5.555555555555555
Megestrol acetate,Lenalidomide,HT29,-11.555555555555555
Fulvestrant,Vorinostat,SW-620,1.0
Everolimus,Celecoxib,RPMI-8226,5.333333333333333
Docetaxel,Tretinoin,SN12C,14.11111111111111
Paclitaxel,Celecoxib,OVCAR-5,15.77777777777778
Docetaxel,Celecoxib,NCI-H460,10.0
Everolimus,Docetaxel,U251,7.111111111111111
Fulvestrant,Celecoxib,RXF 393,-15.555555555555555
Nilotinib,Tretinoin,SW-620,-10.444444444444445
Vorinostat,Tretinoin,HCT-116,-1.3333333333333333
Fulvestrant,Nilotinib,CAKI-1,-8.11111111111111
Docetaxel,Cladribine,SF-539,-6.222222222222222
Thalidomide,Tretinoin,K-562,-14.88888888888889
Vorinostat,Paclitaxel,UACC-257,-4.888888888888889
Fulvestrant,Everolimus,BT-549,23.33333333333333
Dasatinib,Docetaxel,LOX IMVI,-3.333333333333333
Paclitaxel,Cladribine,HS 578T,9.444444444444445
Everolimus,Cladribine,MCF7,-0.8888888888888888
Streptozocin,Docetaxel,ACHN,-5.444444444444445
Mitotane,Sirolimus,DU-145,-5.777777777777778
Fulvestrant,Vorinostat,PC-3,-4.444444444444445
Mitotane,Nilotinib,NCI-H322M,-5.888888888888889
Dasatinib,Vorinostat,SF-268,-0.7777777777777778
Fulvestrant,Celecoxib,SN12C,-6.666666666666667
Everolimus,Paclitaxel,UACC-257,2.7777777777777777
Fulvestrant,Paclitaxel,PC-3,-1.4444444444444444
Dasatinib,Docetaxel,RXF 393,7.666666666666667
Mitotane,Docetaxel,IGROV1,6.777777777777778
Thalidomide,Mitotane,786-0,0.0
Fulvestrant,Sirolimus,UACC-257,-4.0
Thalidomide,Paclitaxel,SF-539,-4.777777777777778
Docetaxel,Sirolimus,MDA-MB-231/ATCC,4.666666666666667
Everolimus,Dasatinib,OVCAR-4,-2.888888888888889
Dasatinib,Celecoxib,OVCAR-3,9.444444444444445
Romidepsin,Celecoxib,MDA-MB-468,2.4444444444444446
Everolimus,Docetaxel,UACC-62,5.555555555555555
Vorinostat,Romidepsin,MDA-MB-468,5.333333333333333
Mitotane,Cladribine,PC-3,-4.222222222222222
Docetaxel,Paclitaxel,MOLT-4,0.0
Romidepsin,Tretinoin,OVCAR-8,-6.666666666666667
Megestrol acetate,Lenalidomide,SK-MEL-5,-22.88888888888889
Streptozocin,Paclitaxel,HS 578T,-7.222222222222222
Everolimus,Cladribine,A549/ATCC,-2.4444444444444446
Cladribine,Celecoxib,NCI-H522,-3.6666666666666665
Romidepsin,Cladribine,NCI-H226,-1.5555555555555556
Mitotane,Nilotinib,OVCAR-3,-6.333333333333333
Fulvestrant,Everolimus,HCT-116,10.333333333333334
Romidepsin,Nilotinib,SK-MEL-5,-16.666666666666668
Thalidomide,Docetaxel,HCT-15,-0.1111111111111111
Megestrol acetate,Lenalidomide,SR,-15.444444444444445
Dasatinib,Celecoxib,A498,1.7777777777777777
Mitotane,Nilotinib,NCI-H522,-3.555555555555556
Sirolimus,Cladribine,A549/ATCC,-6.111111111111111
Fulvestrant,Tretinoin,T-47D,-2.111111111111111
Mitotane,Docetaxel,UO-31,-4.777777777777778
Mitotane,Nilotinib,DU-145,0.2222222222222222
Nilotinib,Tretinoin,A549/ATCC,3.333333333333333
Vorinostat,Romidepsin,A549/ATCC,-0.8888888888888888
Fulvestrant,Celecoxib,SK-MEL-5,-3.888888888888889
Dasatinib,Sirolimus,MDA-MB-231/ATCC,-11.88888888888889
Megestrol acetate,Gefitinib,M14,5.444444444444445
Streptozocin,Docetaxel,MCF7,-7.111111111111111
Megestrol acetate,Gefitinib,NCI-H322M,3.2222222222222223
Sirolimus,Tretinoin,NCI-H226,0.1111111111111111
Sirolimus,Mitotane,HCC-2998,-11.444444444444445
Thalidomide,Cladribine,M14,-13.666666666666666
Docetaxel,Sirolimus,OVCAR-5,6.333333333333333
Megestrol acetate,Lenalidomide,MDA-MB-231/ATCC,-17.444444444444443
Docetaxel,Cladribine,A498,-2.555555555555556
Fulvestrant,Tretinoin,SR,-8.555555555555555
Docetaxel,Fulvestrant,UO-31,-0.5555555555555556
Everolimus,Cladribine,COLO 205,0.0
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333
Megestrol acetate,Gefitinib,RPMI-8226,7.111111111111111
Streptozocin,Cladribine,MDA-MB-231/ATCC,-7.0
Dasatinib,Celecoxib,UO-31,6.444444444444445
Romidepsin,Celecoxib,SF-539,1.4444444444444444
Thalidomide,Cladribine,UACC-62,8.222222222222221
Thalidomide,Tretinoin,RPMI-8226,-20.0
Mitotane,Celecoxib,RXF 393,-11.88888888888889
Fulvestrant,Celecoxib,MDA-MB-231/ATCC,-8.11111111111111
Everolimus,Sirolimus,OVCAR-5,-5.0
Vorinostat,Nilotinib,UACC-257,-6.777777777777778
Romidepsin,Cladribine,IGROV1,-3.4444444444444446
Nilotinib,Tretinoin,SNB-75,-12.555555555555555
Fulvestrant,Nilotinib,NCI-H322M,-5.666666666666667
Sirolimus,Nilotinib,NCI-H226,-7.555555555555555
Megestrol acetate,Lenalidomide,SN12C,-3.555555555555556
Dasatinib,Sirolimus,TK-10,3.6666666666666665
Thalidomide,Docetaxel,OVCAR-4,-9.333333333333334
Dasatinib,Romidepsin,U251,-3.4444444444444446
Paclitaxel,Sirolimus,PC-3,5.555555555555555
Romidepsin,Docetaxel,UO-31,-1.3333333333333333
Dasatinib,Docetaxel,SF-539,3.111111111111111
Thalidomide,Tretinoin,RXF 393,-11.77777777777778
Docetaxel,Celecoxib,TK-10,-3.6666666666666665
Romidepsin,Sirolimus,SK-MEL-5,1.7777777777777777
Streptozocin,Sirolimus,MDA-MB-468,-0.8888888888888888
Sirolimus,Mitotane,NCI-H226,-0.3333333333333333
Vorinostat,Cladribine,SN12C,12.0
Mitotane,Nilotinib,T-47D,-8.444444444444445
Thalidomide,Paclitaxel,U251,-4.333333333333333
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333
Docetaxel,Sirolimus,RPMI-8226,4.555555555555555
Vorinostat,Paclitaxel,IGROV1,-5.444444444444445
Sirolimus,Nilotinib,UACC-257,-4.444444444444445
Dasatinib,Paclitaxel,NCI-H460,0.3333333333333333
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334
Cladribine,Celecoxib,OVCAR-4,-4.888888888888889
Streptozocin,Sirolimus,OVCAR-3,-11.444444444444445
Romidepsin,Nilotinib,SK-MEL-28,-7.777777777777778
Everolimus,Paclitaxel,A498,2.888888888888889
Romidepsin,Docetaxel,NCI-H322M,-5.555555555555555
Docetaxel,Sirolimus,UO-31,-5.0
Streptozocin,Paclitaxel,A498,-7.777777777777778
Vorinostat,Romidepsin,COLO 205,-5.444444444444445
Paclitaxel,Tretinoin,SF-268,19.88888888888889
Everolimus,Docetaxel,OVCAR-4,2.555555555555556
Mitotane,Paclitaxel,RPMI-8226,-13.22222222222222
Fulvestrant,Tretinoin,SF-539,4.222222222222222
Dasatinib,Paclitaxel,RXF 393,0.4444444444444444
Mitotane,Everolimus,UO-31,13.11111111111111
Tretinoin,Cladribine,SR,-8.11111111111111
Paclitaxel,Nilotinib,NCI-H226,6.111111111111111
Streptozocin,Docetaxel,U251,-5.111111111111111
Thalidomide,Mitotane,OVCAR-5,1.0
Thalidomide,Sirolimus,NCI-H226,1.5555555555555556
Everolimus,Romidepsin,LOX IMVI,-1.6666666666666667
Nilotinib,Cladribine,IGROV1,-6.0
Thalidomide,Sirolimus,OVCAR-4,1.8888888888888888
Docetaxel,Sirolimus,UACC-257,0.4444444444444444
Fulvestrant,Celecoxib,HOP-62,-12.88888888888889
Docetaxel,Cladribine,SN12C,-2.111111111111111
Megestrol acetate,Lenalidomide,ACHN,-9.88888888888889
Everolimus,Paclitaxel,SK-MEL-28,-1.6666666666666667
Mitotane,Dasatinib,UACC-257,-1.2222222222222223
Paclitaxel,Nilotinib,K-562,23.0
Paclitaxel,Tretinoin,OVCAR-3,25.55555555555556
Mitotane,Tretinoin,A549/ATCC,5.111111111111111
Paclitaxel,Nilotinib,OVCAR-4,-6.222222222222222
Streptozocin,Mitotane,HOP-92,0.4444444444444444
Paclitaxel,Celecoxib,UACC-257,3.111111111111111
Docetaxel,Nilotinib,SW-620,7.888888888888889
Fulvestrant,Everolimus,MOLT-4,4.111111111111111
Everolimus,Vorinostat,A549/ATCC,-5.666666666666667
Romidepsin,Docetaxel,SF-539,1.5555555555555556
Docetaxel,Fulvestrant,SK-MEL-5,9.0
Fulvestrant,Sirolimus,NCI-H322M,-1.8888888888888888
Megestrol acetate,Lenalidomide,BT-549,-2.7777777777777777
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333334
Streptozocin,Paclitaxel,MDA-MB-468,-6.444444444444445
Romidepsin,Paclitaxel,RPMI-8226,-4.0
Vorinostat,Tretinoin,CCRF-CEM,8.222222222222221
Fulvestrant,Dasatinib,SK-MEL-28,3.6666666666666665
Fulvestrant,Romidepsin,786-0,1.7777777777777777
Vorinostat,Sirolimus,SW-620,3.4444444444444446
Dasatinib,Nilotinib,NCI-H522,1.5555555555555556
Fulvestrant,Sirolimus,HCT-15,-4.333333333333333
Romidepsin,Paclitaxel,T-47D,-2.333333333333333
Cladribine,Celecoxib,IGROV1,-4.111111111111111
Romidepsin,Tretinoin,NCI-H322M,-11.444444444444445
Streptozocin,Paclitaxel,OVCAR-4,-2.2222222222222223
Nilotinib,Mitotane,HS 578T,-7.333333333333333
Megestrol acetate,Gefitinib,EKVX,0.3333333333333333
Tretinoin,Celecoxib,COLO 205,-3.333333333333333
Dasatinib,Cladribine,OVCAR-4,-0.5555555555555556
Dasatinib,Cladribine,PC-3,-3.0
Paclitaxel,Sirolimus,HT29,-17.11111111111111
Docetaxel,Cladribine,K-562,-5.222222222222222
Sirolimus,Tretinoin,HOP-92,-6.0
Sirolimus,Celecoxib,UACC-257,-4.555555555555555
Dasatinib,Cladribine,IGROV1,-5.0
Mitotane,Dasatinib,TK-10,-5.0
Nilotinib,Cladribine,TK-10,-0.3333333333333333
Mitotane,Celecoxib,786-0,1.8888888888888888
Paclitaxel,Nilotinib,LOX IMVI,3.333333333333333
Sirolimus,Tretinoin,COLO 205,-2.555555555555556
Streptozocin,Docetaxel,MDA-MB-231/ATCC,-6.222222222222222
Paclitaxel,Cladribine,UACC-257,-9.333333333333334
Tretinoin,Cladribine,HOP-62,-2.2222222222222223
Romidepsin,Nilotinib,DU-145,-11.333333333333334
Fulvestrant,Romidepsin,TK-10,1.4444444444444444
Streptozocin,Mitotane,OVCAR-3,-17.333333333333332
Sirolimus,Mitotane,BT-549,0.4444444444444444
Paclitaxel,Tretinoin,BT-549,38.11111111111112
Paclitaxel,Sirolimus,NCI-H322M,-5.666666666666667
Dasatinib,Paclitaxel,SK-MEL-28,4.0
Nilotinib,Celecoxib,SN12C,-5.777777777777778
Mitotane,Dasatinib,CCRF-CEM,-23.11111111111111
Mitotane,Paclitaxel,OVCAR-3,-6.333333333333333
Docetaxel,Paclitaxel,LOX IMVI,-1.1111111111111112
Vorinostat,Nilotinib,HCC-2998,-13.11111111111111
Mitotane,Docetaxel,CCRF-CEM,18.88888888888889
Paclitaxel,Celecoxib,MDA-MB-231/ATCC,23.22222222222222
Vorinostat,Tretinoin,OVCAR-8,-7.888888888888889
Dasatinib,Romidepsin,SNB-75,-7.222222222222222
Sirolimus,Tretinoin,PC-3,3.2222222222222223
Dasatinib,Vorinostat,PC-3,-0.4444444444444444
Thalidomide,Sirolimus,RXF 393,-9.11111111111111
Fulvestrant,Everolimus,HOP-62,-4.777777777777778
Everolimus,Paclitaxel,IGROV1,-0.8888888888888888
Megestrol acetate,Lenalidomide,NCI-H322M,-14.22222222222222
Dasatinib,Sirolimus,MDA-MB-468,4.222222222222222
Nilotinib,Celecoxib,BT-549,-8.777777777777779
Mitotane,Docetaxel,HOP-62,-1.7777777777777777
Paclitaxel,Sirolimus,SF-539,17.333333333333332
Vorinostat,Paclitaxel,HT29,-18.77777777777778
Romidepsin,Cladribine,MDA-MB-231/ATCC,8.88888888888889
Streptozocin,Mitotane,SW-620,-0.2222222222222222
Everolimus,Docetaxel,HCT-15,-2.7777777777777777
Nilotinib,Cladribine,CCRF-CEM,2.6666666666666665
Tretinoin,Cladribine,OVCAR-5,-1.1111111111111112
Vorinostat,Tretinoin,MOLT-4,4.666666666666667
Nilotinib,Tretinoin,NCI-H460,-1.5555555555555556
Everolimus,Nilotinib,RXF 393,-32.77777777777778
Paclitaxel,Celecoxib,SNB-75,25.11111111111111
Streptozocin,Mitotane,RXF 393,-10.555555555555555
Streptozocin,Tretinoin,MOLT-4,-0.8888888888888888
Vorinostat,Cladribine,HT29,-6.333333333333333
Fulvestrant,Everolimus,SNB-75,12.88888888888889
Everolimus,Romidepsin,HCT-15,-1.1111111111111112
Docetaxel,Celecoxib,K-562,23.55555555555556
Mitotane,Dasatinib,COLO 205,1.3333333333333333
Vorinostat,Tretinoin,SK-MEL-5,-6.555555555555555
Thalidomide,Cladribine,EKVX,-14.77777777777778
Sirolimus,Tretinoin,NCI-H23,-8.777777777777779
Paclitaxel,Celecoxib,DU-145,30.0
Thalidomide,Mitotane,RXF 393,-6.666666666666667
Mitotane,Tretinoin,LOX IMVI,-9.88888888888889
Docetaxel,Paclitaxel,DU-145,9.77777777777778
Mitotane,Nilotinib,HCT-116,1.7777777777777777
Dasatinib,Tretinoin,HCT-116,5.0
Mitotane,Nilotinib,RPMI-8226,-17.555555555555557
Paclitaxel,Sirolimus,OVCAR-8,3.4444444444444446
Romidepsin,Paclitaxel,OVCAR-4,-4.222222222222222
Vorinostat,Celecoxib,SNB-75,-5.222222222222222
Dasatinib,Docetaxel,OVCAR-4,-1.0
Mitotane,Cladribine,MDA-MB-468,-4.777777777777778
Mitotane,Dasatinib,U251,-4.444444444444445
Docetaxel,Tretinoin,NCI-H322M,-12.11111111111111
Mitotane,Cladribine,SW-620,-1.1111111111111112
Fulvestrant,Celecoxib,SK-OV-3,-12.444444444444445
Everolimus,Celecoxib,K-562,-5.222222222222222
Dasatinib,Celecoxib,MCF7,-0.5555555555555556
Everolimus,Tretinoin,K-562,0.4444444444444444
Sirolimus,Tretinoin,EKVX,1.1111111111111112
Romidepsin,Cladribine,SF-268,-3.111111111111111
Nilotinib,Mitotane,IGROV1,-5.222222222222222
Fulvestrant,Vorinostat,NCI-H322M,1.8888888888888888
Paclitaxel,Tretinoin,MDA-MB-231/ATCC,25.666666666666668
Mitotane,Docetaxel,K-562,14.11111111111111
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667
Fulvestrant,Everolimus,EKVX,-6.888888888888889
Docetaxel,Cladribine,T-47D,-12.0
Vorinostat,Paclitaxel,T-47D,-23.88888888888889
Paclitaxel,Tretinoin,HCC-2998,33.666666666666664
Vorinostat,Nilotinib,BT-549,-11.666666666666666
Thalidomide,Cladribine,UACC-257,-4.888888888888889
Mitotane,Celecoxib,M14,-8.555555555555555
Fulvestrant,Celecoxib,UACC-62,-7.333333333333333
Fulvestrant,Romidepsin,NCI-H522,17.0
Streptozocin,Tretinoin,MDA-MB-468,-2.555555555555556
Docetaxel,Paclitaxel,UACC-62,-1.5555555555555556
Romidepsin,Sirolimus,SF-268,-8.333333333333334
Thalidomide,Mitotane,RPMI-8226,-3.4444444444444446
Fulvestrant,Paclitaxel,NCI-H322M,-3.0
Docetaxel,Tretinoin,NCI-H460,18.77777777777778
Docetaxel,Cladribine,NCI-H322M,-36.77777777777778
Mitotane,Celecoxib,HS 578T,-3.6666666666666665
Everolimus,Cladribine,OVCAR-4,0.5555555555555556
Nilotinib,Celecoxib,HCC-2998,-3.333333333333333
Streptozocin,Sirolimus,UACC-257,-1.6666666666666667
Mitotane,Tretinoin,SK-MEL-5,-4.888888888888889
Everolimus,Vorinostat,SF-268,-1.6666666666666667
Vorinostat,Celecoxib,RPMI-8226,-7.888888888888889
Docetaxel,Tretinoin,HCT-116,21.55555555555556
Paclitaxel,Celecoxib,HCT-116,13.444444444444445
Vorinostat,Docetaxel,SK-MEL-28,-3.7777777777777777
Dasatinib,Tretinoin,MDA-MB-231/ATCC,3.888888888888889
Paclitaxel,Nilotinib,T-47D,-21.11111111111111
Everolimus,Dasatinib,NCI-H460,-2.555555555555556
Docetaxel,Celecoxib,RPMI-8226,16.0
Mitotane,Celecoxib,OVCAR-3,-2.4444444444444446
Fulvestrant,Celecoxib,OVCAR-5,2.111111111111111
Everolimus,Dasatinib,RPMI-8226,6.555555555555555
Paclitaxel,Celecoxib,KM12,17.444444444444443
Mitotane,Sirolimus,SK-MEL-5,-5.111111111111111
Vorinostat,Celecoxib,NCI-H322M,-17.555555555555557
Mitotane,Sirolimus,PC-3,1.3333333333333333
Paclitaxel,Cladribine,K-562,1.2222222222222223
Dasatinib,Docetaxel,HT29,1.5555555555555556
Tretinoin,Cladribine,A549/ATCC,-2.333333333333333
Dasatinib,Paclitaxel,UACC-62,-3.0
Thalidomide,Paclitaxel,ACHN,2.2222222222222223
Megestrol acetate,Lenalidomide,K-562,-4.888888888888889
Fulvestrant,Dasatinib,OVCAR-5,-1.1111111111111112
